gutenberg_id,short_title,gutenberg_title,genre,year,author,section,class,act,scene,character,line_number,text
1529,All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,front_matter,title,NA,NA,NA,NA,ALL’S WELL THAT ENDS WELL
1529,All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,front_matter,author,NA,NA,NA,NA,by William Shakespeare
1529,All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,front_matter,contents_header,NA,NA,NA,NA,Contents
1529,All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,front_matter,contents,ACT I,NA,NA,NA,ACT I
1529,All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,front_matter,contents,ACT I,Scene I,NA,NA,Scene I. Rossillon. A room in the Countess’s palace.
1529,All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,front_matter,contents,ACT I,Scene II,NA,NA,Scene II. Paris. A room in the King’s palace.
1529,All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,front_matter,contents,ACT I,Scene III,NA,NA,Scene III. Rossillon. A Room in the Palace.
1529,All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,front_matter,contents,ACT II,NA,NA,NA,ACT II
1529,All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,front_matter,contents,ACT II,Scene I,NA,NA,Scene I. Paris. A room in the King’s palace.
1529,All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,front_matter,contents,ACT II,Scene II,NA,NA,Scene II. Rossillon. A room in the Countess’s palace.
1529,All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,front_matter,contents,ACT II,Scene III,NA,NA,Scene III. Paris. The King’s palace.
1529,All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,front_matter,contents,ACT II,Scene IV,NA,NA,Scene IV. Paris. The King’s palace.
