gutenberg_id,short_title,gutenberg_title,genre,year,author,section,class,act,scene,character,line_number,text
1531,Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,title,NA,NA,NA,NA,"OTHELLO, THE MOOR OF VENICE"
1531,Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,author,NA,NA,NA,NA,by William Shakespeare
1531,Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,contents_header,NA,NA,NA,NA,Contents
1531,Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,contents,ACT I,NA,NA,NA,ACT I
1531,Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,contents,ACT I,Scene I,NA,NA,Scene I. Venice. A street
1531,Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,contents,ACT I,Scene II,NA,NA,Scene II. Venice. Another street
1531,Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,contents,ACT I,Scene III,NA,NA,Scene III. Venice. A council chamber
1531,Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,contents,ACT II,NA,NA,NA,ACT II
1531,Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,contents,ACT II,Scene I,NA,NA,Scene I. A seaport in Cyprus. A Platform
1531,Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,contents,ACT II,Scene II,NA,NA,Scene II. A street
1531,Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,contents,ACT II,Scene III,NA,NA,Scene III. A Hall in the Castle
1531,Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,contents,ACT III,NA,NA,NA,ACT III
1531,Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,contents,ACT III,Scene I,NA,NA,Scene I. Cyprus. Before the Castle
1531,Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,contents,ACT III,Scene II,NA,NA,Scene II. Cyprus. A Room in the Castle
1531,Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,contents,ACT III,Scene III,NA,NA,Scene III. Cyprus. The Garden of the Castle
1531,Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,contents,ACT III,Scene IV,NA,NA,Scene IV. Cyprus. Before the Castle
1531,Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,contents,ACT IV,NA,NA,NA,ACT IV
1531,Othello,"OTHELLO, THE MOOR OF VENICE",Tragedy,1604,William Shakespeare,front_matter,contents,ACT IV,Scene I,NA,NA,Scene I. Cyprus. Before the Castle
